AA_EXERCICIO;CO_UG;CO_GESTAO;CO_CONTA_CONTABIL;CO_FONTE_RECURSO;CO_NATUREZA_RECEITA;CO_CATEGORIA_RECEITA;CO_FONTE_RECEITA;CO_SUB_FONTE_RECEITA;CO_RUBRICA_RECEITA;CO_ALINEA_RECEITA;CO_SUB_ALINEA_RECEITA;CO_TIPO_FONTE;NO_UG;NO_GESTAO;NO_CONTA_CONTABIL;NO_FONTE_RECURSO;NO_NATUREZA_RECEITA;NO_CATEGORIA_RECEITA;NO_FONTE_RECEITA;NO_SUB_FONTE_RECEITA;NO_RUBRICA_RECEITA;NO_ALINEA_RECEITA;NO_SUB_ALINEA_RECEITA;NO_TIPO_FONTE;VR_RECEITA;VR_RECEITA_REALIZADA;VR_RECEITA_PREVISTA;IN_MES;DT_CARGA
2024;010901;01901;412160311;171000000;12160311;1;12;121;1216;121603;12160311;1;FUNDO DE ASSISTÊNCIA À SAÚDE DA CLDF.;FUNDO DE ASSISTENCIA A SAUDE CLDF; ;RECURSOS PRÓPRIOS DOS FUNDOS             -FTFE 759;CONTRIBUIÇÃO PARA FUNDOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR E SOCIAL;RECEITAS CORRENTES;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÃO PARA FUNDOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR E SOCIAL;CONTRIBUIÇÃO PARA FUNDOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR E SOCIAL;CONTRIBUIÇÃO PARA FUNDOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR E SOCIAL;TESOURO;2486815,24;2486815,24;,00;1;2024-07-22 07:33:00
2024;130101;00001;411220106;120000000;11220106;1;11;112;1122;112201;11220106;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - JUROS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - JUROS;TESOURO;77,76;77,76;,00;1;2024-07-22 07:33:00
2024;130101;00001;411220105;120000000;11220105;1;11;112;1122;112201;11220105;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - MULTAS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - MULTAS;TESOURO;371,10;371,10;,00;1;2024-07-22 07:33:00
2024;450901;45901;413210101;170000000;13210101;1;13;132;1321;132101;13210101;1;FUNDO DISTRITAL DE COMBATE À CORRUPÇÃO (FDCC);FUNDO DISTRITAL DE COMBATE À CORRUPÇÃO (FDCC); ;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE FUNDOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;19220,50;19220,50;,00;1;2024-07-22 07:33:00
2024;130101;00001;413210101;121010215;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;,72;,72;,00;3;2024-07-22 07:33:00
2024;170901;17901;413210101;738122105;13210101;1;13;132;1321;132101;13210101;7;FUNDO DE SAÚDE DO DISTRITO FEDERAL;FUNDO DE SAUDE DO DISTRITO FEDERAL; ;APLICAÇÕES FINANCEIRAS - EMENDAS INDIVIDUAIS - EPI;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL; ;46529,76;46529,76;,00;1;2024-07-22 07:33:00
2024;110903;11903;417419901;171000000;17419901;1;17;174;1741;174199;17419901;1;FUNDO DE DEFESA DOS DIREITOS DO CONSUMIDOR;FUNDO DE DEFESA DOS DIREITOS DO CONSUMIDOR; ;RECURSOS PRÓPRIOS DOS FUNDOS             -FTFE 759;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS;TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS;TESOURO;187392,76;187392,76;,00;1;2024-07-22 07:33:00
2024;130101;00001;413210101;121008460;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;12291,29;12291,29;,00;1;2024-07-22 07:33:00
2024;130101;00001;419110613;100100000;19110613;1;19;191;1911;191106;19110613;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - DÍVIDA ATIVA;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS POR DANOS AMBIENTAIS;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - DÍVIDA ATIVA;TESOURO;24310,77;24310,77;,00;5;2024-07-22 07:33:00
2024;130101;00001;419110106;120000000;19110106;1;19;191;1911;191101;19110106;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - JUROS DE MORA;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - JUROS DE MORA;TESOURO;686,14;686,14;,00;5;2024-07-22 07:33:00
2024;320202;32203;413210401;267100000;13210401;1;13;132;1321;132104;13210401;2;FUNDO SOLIDÁRIO GARANTIDOR DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DO RPPS;REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPP;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPP;REMUNERAÇÃO DOS RECURSOS DO REGIME PRÓPRIO DE PREVIDÊNCIA SOCIAL - RPP;OUTRAS FONTES;41132892,25;41132892,25;,00;5;2024-07-22 07:33:00
2024;130101;00001;413210101;121016282;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;29101,98;29101,98;,00;4;2024-07-22 07:33:00
2024;130101;00001;419110102;100100000;19110102;1;19;191;1911;191101;19110102;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - MULTAS E JUROS;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA;MULTAS PREVISTAS EM LEGISLAÇÃO ESPECÍFICA - MULTAS E JUROS;TESOURO;51087,22;51087,22;,00;1;2024-07-22 07:33:00
2024;130101;00001;413210101;121024383;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2120,50;2120,50;,00;2;2024-07-22 07:33:00
2024;130101;00001;411130331;100000000;11130331;1;11;111;1113;111303;11130331;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PRINCI;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;IMPOSTO SOBRE A RENDA - RETIDO NA FONTE;IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PRINCI;TESOURO;1428365,64;1428365,64;,00;3;2024-07-22 07:33:00
2024;220909;22909;413210101;121924547;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL -; FUNDO DE SEGURANÇA PÚBLICA DO DISTRITO FEDERAL -; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;59500,11;59500,11;,00;1;2024-07-22 07:33:00
2024;200202;20202;419229901;220000000;19229901;1;19;192;1922;192299;19229901;2;DEPTO DE ESTRADAS E RODAGEM DO DF - DER/DF;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO DF; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;OUTRAS RESTITUIÇÕES - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;INDENIZAÇÕES, RESTITUIÇÕES E RESSARCIMENTOS;RESTITUIÇÕES;OUTRAS RESTITUIÇÕES;OUTRAS RESTITUIÇÕES - PRINCIPAL;OUTRAS FONTES;12833,89;12833,89;,00;4;2024-07-22 07:33:00
2024;320203;32203;412150121;206100000;12150121;1;12;121;1215;121501;12150121;2;FUNDO FINANCEIRO DE PREVIDÊNCIA DO DF;INSTITUTO DE PREV. DOS SERVIDORES DO DF - IPREV/DF; ;CONTRIB. P/ O PLANO DE SEG. SOCIAL DO SERV.DO EXEC;CONTRIBUIÇÃO DO SERVIDOR CIVIL INATIVO - PRINCIPAL;RECEITAS CORRENTES;CONTRIBUIÇÕES;CONTRIBUIÇÕES SOCIAIS;CONTRIBUIÇÕES PARA  REGIMES PRÓPRIOS DE PREVIDÊNCIA E SISTEMA DE PROTE;CONTRIBUIÇÃO SERVIDOR CIVIL;CONTRIBUIÇÃO DO SERVIDOR CIVIL INATIVO - PRINCIPAL;OUTRAS FONTES;61530755,89;61530755,89;,00;4;2024-07-22 07:33:00
2024;180902;18902;413210101;158018951;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;2499,97;2499,97;,00;2;2024-07-22 07:33:00
2024;220908;22908;413210101;182022861;13210101;1;13;132;1321;132101;13210101;1;FUNDO PENITENCIÁRIO DO DF - FUNPDF;FUNDO PENITENCIÁRIO DO DF - FUNPDF; ;TRANSFERÊNCIA DO FUNDO PENITENCIÁRIO NACIONAL;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;6577,49;6577,49;,00;4;2024-07-22 07:33:00
2024;130101;00001;417115001;101000000;17115001;1;17;171;1711;171150;17115001;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;COTA-PARTE DO FUNDO DE PARTICIP. DOS ESTADOS E DF;COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DECORRENTES DE PARTICIPAÇÃO NA RECEITA DA UNIÃO;COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL;COTA-PARTE DO FUNDO DE PARTICIPAÇÃO DOS ESTADOS E DO DISTRITO FEDERAL;TESOURO;124493198,68;124493198,68;,00;5;2024-07-22 07:33:00
2024;130101;00001;411219805;100100000;11219805;1;11;112;1121;112198;11219805;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - MULTAS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - OUTRAS;TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - MULTAS;TESOURO;,27;,27;,00;5;2024-07-22 07:33:00
2024;130101;00001;411220102;171000000;11220102;1;11;112;1122;112201;11220102;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;RECURSOS PRÓPRIOS DOS FUNDOS             -FTFE 759;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - MULTAS E JUROS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;TAXAS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS;TAXAS PELA PRESTAÇÃO DE SERVIÇOS - MULTAS E JUROS;TESOURO;21,91;21,91;,00;5;2024-07-22 07:33:00
2024;280208;28208;419110611;220000000;19110611;1;19;191;1911;191106;19110611;2;INSTITUTO DE MEIO AMBIENTE E REC. HÍDRICOS DO DF;INSTITUTO DO MEIO AMB. E REC. HÍDRICOS DO DF; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL;RECEITAS CORRENTES;OUTRAS RECEITAS CORRENTES;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;MULTAS POR DANOS AMBIENTAIS;MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS - PRINCIPAL;OUTRAS FONTES;120152,67;120152,67;,00;3;2024-07-22 07:33:00
2024;130101;00001;416110102;120000000;16110102;1;16;161;1611;161101;16110102;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;DIRETAMENTE ARRECADADOS                 -FTFE 501;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS E JUROS;TESOURO;2780,65;2780,65;,00;6;2024-07-22 07:33:00
2024;130101;00001;416110105;100100000;16110105;1;16;161;1611;161101;16110105;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS;TESOURO;2555,57;2555,57;,00;6;2024-07-22 07:33:00
2024;130101;00001;413210101;121214743;13210101;1;13;132;1321;132101;13210101;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;5627,30;5627,30;,00;6;2024-07-22 07:33:00
2024;130101;00001;417145201;140000000;17145201;1;17;171;1714;171452;17145201;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR -FTFE 552;TRANSFERÊNCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIM;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DA UNIÃO E DE SUAS ENTIDADES;TRANSFERÊNCIAS DE RECURSOS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDU;TRANSFERÊNCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIM;TRANSFERÊNCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIM;TESOURO;,00;,00;9897820,00;5;2024-07-22 07:33:00
2024;130101;00001;416110105;100100000;16110105;1;16;161;1611;161101;16110105;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - MULTAS;TESOURO;4065,78;4065,78;,00;3;2024-07-22 07:33:00
2024;180902;18902;413210101;158025651;13210101;1;13;132;1321;132101;13210101;1;FUNDO DE ASSISTÊNCIA SOCIAL DO DISTRITO FEDERAL;FUNDO DE ASSIST. SOCIAL DO DISTRITO FEDERAL; ;RECURSOS DO SISTEMA ASSISTÊNCIA SOCIAL   -FTFE 660;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;TESOURO;7435,93;7435,93;,00;2;2024-07-22 07:33:00
2024;150201;15201;413210101;221025464;13210101;1;13;132;1321;132101;13210101;2;FUNDAÇÃO DE APOIO A PESQUISA DO DF - FAP;FUNDACAO DE APOIO A PESQUISA DO DF; ;APLICAÇÕES FINANCEIRAS VINCULADAS        -FTFE 700;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;RECEITAS CORRENTES;RECEITA PATRIMONIAL;VALORES MOBILIÁRIOS;JUROS E CORREÇÕES MONETÁRIAS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL;OUTRAS FONTES;17835,15;17835,15;,00;1;2024-07-22 07:33:00
2024;140905;14905;416110101;100100000;16110101;1;16;161;1611;161101;16110101;1;FUNDO DE MELHORIA DA GESTÃO PÚBLICA - PRÓ-GESTÃO;FUNDO DE MELHORIA DA GESTÃO PÚBLICA - PRO-GESTÃO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;RECEITAS CORRENTES;RECEITA DE SERVIÇOS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS;SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;TESOURO;237638,02;237638,02;,00;3;2024-07-22 07:33:00
2024;280208;28208;413110201;220000000;13110201;1;13;131;1311;131102;13110201;2;INSTITUTO DE MEIO AMBIENTE E REC. HÍDRICOS DO DF;INSTITUTO DO MEIO AMB. E REC. HÍDRICOS DO DF; ;DIRETAMENTE ARRECADADOS                  -FTFE 899;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;RECEITAS CORRENTES;RECEITA PATRIMONIAL;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;CONCESSÃO, PERMISSÃO, AUTORIZAÇÃO OU CESSÃO DO DIREITO DE USO DE BENS;OUTRAS FONTES;2753,27;2753,27;7247,00;1;2024-07-22 07:33:00
2024;130101;00001;411125308;100000000;11125308;1;11;111;1112;111253;11125308;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS E DE DIREITOS;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE O PATRIMÔNIO;IMPOSTO SOBRE TRANSMISSÃO "INTER VIVOS" DE BENS IMÓVEIS E DE DIREITOS;IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS DE BENS IMÓVEIS E DE DIREITOS;TESOURO;4278,19;4278,19;196610,00;1;2024-07-22 07:33:00
2024;130101;00001;411145113;100000000;11145113;1;11;111;1114;111451;11145113;1;SECR. DE ESTADO DE ECONOMIA DO DF;TESOURO; ;ORDINÁRIO NÃO VINCULADO                  FTFE 500;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA;RECEITAS CORRENTES;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;IMPOSTOS;IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;IMPOSTO SOBRE SERVIÇOS;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA;TESOURO;2625578,55;2625578,55;40818748,00;1;2024-07-22 07:33:00
2024;190219;19219;417240101;231026786;17240101;1;17;172;1724;172401;17240101;2;INSTITUTO DE PESQUISA E ESTATÍSTICA DO DF;INSTITUTO DE PESQUISA E ESTATÍSTICA DO DF; ;CONVÊNIOS COM ÓRGÃOS DO GDF;TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES - PRI;RECEITAS CORRENTES;TRANSFERÊNCIAS CORRENTES;TRANSFERÊNCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;TRANSFERÊNCIA DE CONVÊNIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS;TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES PARA;TRANSFERÊNCIAS DE CONVÊNIOS DOS ESTADOS E DF E DE SUAS ENTIDADES - PRI;OUTRAS FONTES;,00;,00;247200,00;5;2024-07-22 07:33:00
